id_client,id,product,place_purchase,gross_price,net_price,timestamp
efc7b6122b184cad832557864b61f613-63,1862,X,tienda-2,145748,118056,"Wed, 05 Jan 2022 00:00:00 GMT"
efc7b6122b184cad832557864b61f613-63,1861,X,tienda-1,136228,110345,"Sun, 16 Jan 2022 00:00:00 GMT"
efc7b6122b184cad832557864b61f613-63,1860,X,tienda-1,135797,109996,"Tue, 11 Jan 2022 00:00:00 GMT"
efc7b6122b184cad832557864b61f613-63,1859,Z,tienda-3,13448,10893,"Sun, 23 Jan 2022 00:00:00 GMT"
efc7b6122b184cad832557864b61f613-63,1858,X,tienda-1,126419,102400,"Thu, 13 Jan 2022 00:00:00 GMT"
efc7b6122b184cad832557864b61f613-63,1857,Y,tienda-3,74022,59958,"Mon, 10 Jan 2022 00:00:00 GMT"
efc7b6122b184cad832557864b61f613-63,1856,X,tienda-3,110598,89585,"Sat, 01 Jan 2022 00:00:00 GMT"
efc7b6122b184cad832557864b61f613-63,1855,X,tienda-1,136554,110609,"Thu, 06 Jan 2022 00:00:00 GMT"
efc7b6122b184cad832557864b61f613-63,1854,Z,tienda-2,9659,7824,"Thu, 27 Jan 2022 00:00:00 GMT"
efc7b6122b184cad832557864b61f613-63,1853,Y,tienda-2,55860,45247,"Thu, 13 Jan 2022 00:00:00 GMT"
efc7b6122b184cad832557864b61f613-63,1852,Z,tienda-1,11948,9678,"Mon, 17 Jan 2022 00:00:00 GMT"
efc7b6122b184cad832557864b61f613-63,1851,X,tienda-3,117170,94908,"Tue, 04 Jan 2022 00:00:00 GMT"
efc7b6122b184cad832557864b61f613-63,1850,X,tienda-3,128504,104089,"Thu, 13 Jan 2022 00:00:00 GMT"
efc7b6122b184cad832557864b61f613-63,1849,X,tienda-1,100375,81304,"Wed, 19 Jan 2022 00:00:00 GMT"
efc7b6122b184cad832557864b61f613-63,1848,X,tienda-3,101243,82007,"Thu, 13 Jan 2022 00:00:00 GMT"
efc7b6122b184cad832557864b61f613-63,1847,X,tienda-1,136609,110654,"Mon, 10 Jan 2022 00:00:00 GMT"
efc7b6122b184cad832557864b61f613-63,1846,Z,tienda-2,9696,7854,"Thu, 20 Jan 2022 00:00:00 GMT"
efc7b6122b184cad832557864b61f613-63,1845,X,tienda-3,110545,89542,"Tue, 04 Jan 2022 00:00:00 GMT"
efc7b6122b184cad832557864b61f613-63,1844,X,tienda-3,113180,91676,"Thu, 06 Jan 2022 00:00:00 GMT"
efc7b6122b184cad832557864b61f613-63,1843,X,tienda-2,117369,95069,"Tue, 04 Jan 2022 00:00:00 GMT"
efc7b6122b184cad832557864b61f613-63,1842,X,tienda-3,110255,89307,"Wed, 19 Jan 2022 00:00:00 GMT"
efc7b6122b184cad832557864b61f613-63,1841,X,tienda-3,132102,107003,"Wed, 12 Jan 2022 00:00:00 GMT"
efc7b6122b184cad832557864b61f613-63,1840,X,tienda-3,122372,99122,"Fri, 07 Jan 2022 00:00:00 GMT"
efc7b6122b184cad832557864b61f613-63,1839,Z,tienda-1,11630,9421,"Tue, 25 Jan 2022 00:00:00 GMT"
efc7b6122b184cad832557864b61f613-63,1838,X,tienda-3,100375,81304,"Sun, 02 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1837,X,web,102275,82843,"Tue, 18 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1836,X,web,131835,106787,"Sun, 02 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1835,Z,tienda-2,9770,7914,"Mon, 24 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1834,X,tienda-3,124691,101000,"Thu, 13 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1833,Z,tienda-3,14366,11637,"Mon, 24 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1832,X,tienda-1,139306,112838,"Wed, 12 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1831,Z,tienda-2,15076,12212,"Sun, 23 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1830,X,tienda-3,124871,101146,"Fri, 07 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1829,X,tienda-1,134461,108914,"Fri, 14 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1828,X,tienda-3,148049,119920,"Thu, 06 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1827,Z,tienda-1,9923,8038,"Sun, 23 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1826,X,tienda-1,102692,83181,"Fri, 14 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1825,Z,tienda-1,13743,11132,"Fri, 21 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1824,Z,tienda-3,10758,8714,"Sun, 16 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1823,X,tienda-2,134765,109160,"Sat, 08 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1822,X,tienda-2,121985,98808,"Mon, 17 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1821,X,tienda-2,130060,105349,"Sat, 08 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1820,X,tienda-2,147287,119303,"Tue, 04 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1819,X,tienda-1,109267,88507,"Sun, 02 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1818,X,tienda-2,123241,99826,"Tue, 18 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1817,X,tienda-1,135316,109606,"Mon, 10 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1816,X,tienda-3,111927,90661,"Mon, 10 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1815,Z,tienda-1,10137,8211,"Tue, 18 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1814,Y,tienda-2,59303,48036,"Sat, 29 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1813,X,tienda-3,109309,88541,"Tue, 18 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1812,Y,tienda-1,55092,44625,"Mon, 24 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1811,X,tienda-1,145285,117681,"Sat, 15 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1810,X,tienda-1,140081,113466,"Fri, 07 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1809,X,tienda-2,100032,81026,"Wed, 05 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1808,X,tienda-3,103086,83500,"Mon, 10 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1807,X,tienda-2,114035,92369,"Mon, 10 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1806,X,tienda-3,132748,107526,"Sat, 01 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1805,X,tienda-1,99809,80846,"Fri, 07 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1804,Z,tienda-2,11754,9521,"Tue, 25 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1803,X,tienda-2,144853,117331,"Tue, 18 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1802,Z,tienda-1,10571,8563,"Wed, 19 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1801,X,tienda-2,128290,103915,"Sun, 09 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1800,Y,tienda-1,50662,41037,"Sat, 08 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1799,X,tienda-1,110767,89722,"Sun, 02 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1798,Z,tienda-1,9016,7303,"Fri, 28 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1797,X,tienda-2,121549,98455,"Tue, 04 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1796,X,tienda-1,138451,112146,"Sat, 15 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1795,X,tienda-1,111097,89989,"Sun, 16 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1794,X,tienda-2,129612,104986,"Mon, 17 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1793,X,tienda-2,109185,88440,"Sun, 16 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1792,X,tienda-3,129551,104937,"Mon, 03 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1791,X,tienda-3,142285,115251,"Thu, 13 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1790,X,tienda-2,148135,119990,"Fri, 14 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1789,X,tienda-1,120927,97951,"Tue, 11 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1788,X,tienda-3,146025,118281,"Sat, 01 Jan 2022 00:00:00 GMT"
8d1ac196388c4db698a98b3849feab64-62,1787,Z,tienda-3,11328,9176,"Mon, 24 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1786,X,web,125259,101460,"Tue, 04 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1785,X,web,147238,119263,"Thu, 06 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1784,Z,web,9235,7481,"Mon, 17 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1783,Z,web,13254,10736,"Fri, 21 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1782,Y,tienda-2,56082,45427,"Fri, 28 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1781,X,tienda-1,106833,86535,"Fri, 07 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1780,X,tienda-1,134945,109306,"Sun, 02 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1779,X,tienda-2,102485,83013,"Fri, 14 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1778,X,tienda-1,120592,97680,"Thu, 06 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1777,X,tienda-3,141140,114324,"Thu, 13 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1776,X,tienda-2,130591,105779,"Mon, 17 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1775,X,tienda-3,145850,118139,"Mon, 17 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1774,X,tienda-1,110266,89316,"Thu, 06 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1773,Y,tienda-3,72416,58657,"Tue, 11 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1772,Z,tienda-2,9181,7437,"Mon, 24 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1771,Z,tienda-3,11770,9534,"Sun, 16 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1770,X,tienda-3,132577,107388,"Sat, 15 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1769,Z,tienda-1,13538,10966,"Sat, 15 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1768,X,tienda-1,120845,97885,"Sun, 16 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1767,Y,tienda-2,59666,48330,"Wed, 05 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1766,X,tienda-2,134985,109338,"Mon, 17 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1765,Z,tienda-1,11462,9285,"Fri, 21 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1764,X,tienda-2,135966,110133,"Sat, 01 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1763,Z,tienda-3,13543,10970,"Sun, 16 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1762,X,tienda-2,126248,102261,"Mon, 10 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1761,X,tienda-1,120422,97542,"Sat, 08 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1760,Y,tienda-3,54917,44483,"Fri, 14 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1759,X,tienda-1,134223,108721,"Thu, 13 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1758,Z,tienda-3,9786,7927,"Fri, 28 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1757,X,tienda-2,102340,82896,"Sat, 08 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1756,X,tienda-1,136019,110176,"Tue, 11 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1755,X,tienda-2,126111,102150,"Sun, 16 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1754,X,tienda-1,119725,96978,"Wed, 05 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1753,X,tienda-3,141597,114694,"Fri, 07 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1752,X,tienda-2,117455,95139,"Thu, 06 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1751,X,tienda-1,130737,105897,"Wed, 19 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1750,X,tienda-1,135683,109904,"Sat, 01 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1749,X,tienda-2,145790,118090,"Sat, 01 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1748,X,tienda-2,125265,101465,"Sun, 16 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1747,X,tienda-3,124993,101245,"Sat, 15 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1746,X,tienda-1,104304,84487,"Mon, 03 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1745,Z,tienda-1,13040,10563,"Thu, 27 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1744,Y,tienda-2,50645,41023,"Thu, 20 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1743,X,tienda-3,116801,94609,"Fri, 14 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1742,Y,tienda-2,61632,49922,"Tue, 04 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1741,Z,tienda-3,10646,8624,"Fri, 21 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1740,Z,tienda-2,15028,12173,"Tue, 25 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1739,X,tienda-1,112027,90742,"Wed, 19 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1738,X,tienda-3,125062,101301,"Mon, 10 Jan 2022 00:00:00 GMT"
05be4424291c45f2a201351a109f9a49-61,1737,Z,tienda-2,15445,12511,"Fri, 28 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1736,X,web,104567,84700,"Fri, 14 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1735,X,web,119137,96501,"Mon, 17 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1734,Y,tienda-2,68281,55308,"Sun, 23 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1733,X,tienda-1,138107,111867,"Mon, 03 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1732,X,tienda-2,99743,80792,"Tue, 11 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1731,X,tienda-1,124981,101235,"Sun, 16 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1730,X,tienda-3,128046,103718,"Sun, 09 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1729,X,tienda-2,136713,110738,"Wed, 19 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1728,X,tienda-1,102560,83074,"Sun, 02 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1727,Z,tienda-3,12819,10384,"Mon, 24 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1726,X,tienda-3,144101,116722,"Fri, 07 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1725,X,tienda-3,112264,90934,"Thu, 13 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1724,Z,tienda-2,8772,7106,"Mon, 17 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1723,X,tienda-2,145633,117963,"Wed, 05 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1722,X,tienda-2,130365,105596,"Thu, 13 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1721,X,tienda-2,120387,97514,"Wed, 05 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1720,Y,tienda-3,53627,43438,"Mon, 24 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1719,X,tienda-1,132209,107090,"Sun, 09 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1718,X,tienda-3,122795,99464,"Thu, 06 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1717,X,tienda-3,128398,104003,"Fri, 07 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1716,Z,tienda-2,14549,11785,"Fri, 21 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1715,X,tienda-2,119048,96429,"Sat, 08 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1714,X,tienda-2,120412,97534,"Sun, 16 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1713,X,tienda-2,130172,105440,"Sun, 09 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1712,X,tienda-3,121675,98557,"Mon, 17 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1711,X,tienda-2,106981,86655,"Tue, 18 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1710,X,tienda-1,145583,117923,"Tue, 18 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1709,X,tienda-1,99718,80772,"Fri, 14 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1708,Z,tienda-3,11023,8929,"Sat, 22 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1707,X,tienda-3,140824,114068,"Sun, 09 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1706,Z,tienda-2,9046,7328,"Wed, 26 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1705,X,tienda-3,131593,106591,"Tue, 04 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1704,X,tienda-3,137482,111361,"Thu, 06 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1703,Z,tienda-2,15188,12303,"Fri, 21 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1702,X,tienda-2,134772,109166,"Tue, 18 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1701,Y,tienda-3,65282,52879,"Tue, 11 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1700,X,tienda-3,117123,94870,"Fri, 14 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1699,Z,tienda-3,9893,8014,"Sun, 16 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1698,X,tienda-1,145235,117641,"Mon, 10 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1697,Z,tienda-3,9627,7798,"Tue, 25 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1696,X,tienda-3,102470,83001,"Wed, 19 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1695,X,tienda-2,124991,101243,"Sun, 09 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1694,X,tienda-1,108783,88115,"Wed, 19 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1693,X,tienda-2,118206,95747,"Wed, 12 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1692,X,tienda-2,108807,88134,"Sat, 01 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1691,X,tienda-2,146490,118657,"Mon, 03 Jan 2022 00:00:00 GMT"
2602c52c04694026a697f65bac066835-60,1690,Y,tienda-1,57370,46470,"Mon, 03 Jan 2022 00:00:00 GMT"
ce62aab19baa4bc58802c4d24a56cedf-59,1689,Z,web,10453,8467,"Mon, 17 Jan 2022 00:00:00 GMT"
ce62aab19baa4bc58802c4d24a56cedf-59,1688,X,tienda-2,146011,118269,"Fri, 14 Jan 2022 00:00:00 GMT"
ce62aab19baa4bc58802c4d24a56cedf-59,1687,Z,tienda-2,12538,10156,"Tue, 18 Jan 2022 00:00:00 GMT"
ce62aab19baa4bc58802c4d24a56cedf-59,1686,Z,tienda-2,15969,12935,"Tue, 25 Jan 2022 00:00:00 GMT"
ce62aab19baa4bc58802c4d24a56cedf-59,1685,Z,tienda-2,9562,7746,"Sat, 15 Jan 2022 00:00:00 GMT"
ce62aab19baa4bc58802c4d24a56cedf-59,1684,Z,tienda-1,15141,12265,"Wed, 26 Jan 2022 00:00:00 GMT"
ce62aab19baa4bc58802c4d24a56cedf-59,1683,Z,tienda-2,11532,9341,"Tue, 25 Jan 2022 00:00:00 GMT"
ce62aab19baa4bc58802c4d24a56cedf-59,1682,X,tienda-1,128585,104154,"Mon, 10 Jan 2022 00:00:00 GMT"
ce62aab19baa4bc58802c4d24a56cedf-59,1681,Z,tienda-2,13030,10555,"Mon, 24 Jan 2022 00:00:00 GMT"
ce62aab19baa4bc58802c4d24a56cedf-59,1680,Z,tienda-2,12069,9776,"Fri, 21 Jan 2022 00:00:00 GMT"
ce62aab19baa4bc58802c4d24a56cedf-59,1679,X,tienda-2,105553,85498,"Thu, 06 Jan 2022 00:00:00 GMT"
ce62aab19baa4bc58802c4d24a56cedf-59,1678,Z,tienda-3,10411,8433,"Thu, 27 Jan 2022 00:00:00 GMT"
ce62aab19baa4bc58802c4d24a56cedf-59,1677,Z,tienda-1,14490,11737,"Tue, 25 Jan 2022 00:00:00 GMT"
ce62aab19baa4bc58802c4d24a56cedf-59,1676,Z,tienda-1,13581,11001,"Sun, 23 Jan 2022 00:00:00 GMT"
ce62aab19baa4bc58802c4d24a56cedf-59,1675,X,tienda-2,140428,113747,"Tue, 04 Jan 2022 00:00:00 GMT"
ce62aab19baa4bc58802c4d24a56cedf-59,1674,Z,tienda-3,9930,8044,"Tue, 25 Jan 2022 00:00:00 GMT"
ce62aab19baa4bc58802c4d24a56cedf-59,1673,Z,tienda-3,11504,9319,"Thu, 20 Jan 2022 00:00:00 GMT"
ce62aab19baa4bc58802c4d24a56cedf-59,1672,Z,tienda-1,10386,8413,"Wed, 19 Jan 2022 00:00:00 GMT"
ce62aab19baa4bc58802c4d24a56cedf-59,1671,Z,tienda-2,11055,8955,"Sun, 16 Jan 2022 00:00:00 GMT"
ce62aab19baa4bc58802c4d24a56cedf-59,1670,Z,tienda-3,13067,10585,"Thu, 20 Jan 2022 00:00:00 GMT"
ce62aab19baa4bc58802c4d24a56cedf-59,1669,X,tienda-2,137360,111262,"Mon, 17 Jan 2022 00:00:00 GMT"
ce62aab19baa4bc58802c4d24a56cedf-59,1668,Z,tienda-2,14849,12028,"Thu, 27 Jan 2022 00:00:00 GMT"
ce62aab19baa4bc58802c4d24a56cedf-59,1667,Z,tienda-2,9795,7934,"Tue, 25 Jan 2022 00:00:00 GMT"
ce62aab19baa4bc58802c4d24a56cedf-59,1666,Z,tienda-2,11487,9305,"Sat, 22 Jan 2022 00:00:00 GMT"
ce62aab19baa4bc58802c4d24a56cedf-59,1665,Z,tienda-1,11767,9532,"Mon, 24 Jan 2022 00:00:00 GMT"
ce62aab19baa4bc58802c4d24a56cedf-59,1664,X,tienda-3,138724,112367,"Tue, 18 Jan 2022 00:00:00 GMT"
ce62aab19baa4bc58802c4d24a56cedf-59,1663,Z,tienda-3,13475,10915,"Mon, 24 Jan 2022 00:00:00 GMT"
ce62aab19baa4bc58802c4d24a56cedf-59,1662,X,tienda-2,110877,89811,"Wed, 12 Jan 2022 00:00:00 GMT"
ce62aab19baa4bc58802c4d24a56cedf-59,1661,Z,tienda-1,13853,11221,"Wed, 19 Jan 2022 00:00:00 GMT"
ce62aab19baa4bc58802c4d24a56cedf-59,1660,Z,tienda-1,9848,7977,"Thu, 20 Jan 2022 00:00:00 GMT"
ce62aab19baa4bc58802c4d24a56cedf-59,1659,Z,tienda-2,10719,8683,"Fri, 28 Jan 2022 00:00:00 GMT"
ce62aab19baa4bc58802c4d24a56cedf-59,1658,Z,tienda-3,15658,12683,"Sun, 23 Jan 2022 00:00:00 GMT"
71b6c3da98c647b08b835261ca0ad135-58,1657,Z,web,9982,8086,"Sun, 16 Jan 2022 00:00:00 GMT"
71b6c3da98c647b08b835261ca0ad135-58,1656,X,web,101591,82289,"Wed, 05 Jan 2022 00:00:00 GMT"
71b6c3da98c647b08b835261ca0ad135-58,1655,Z,web,11217,9086,"Sat, 22 Jan 2022 00:00:00 GMT"
71b6c3da98c647b08b835261ca0ad135-58,1654,Z,tienda-1,11313,9164,"Sat, 22 Jan 2022 00:00:00 GMT"
71b6c3da98c647b08b835261ca0ad135-58,1653,Z,tienda-1,12290,9955,"Sun, 23 Jan 2022 00:00:00 GMT"
71b6c3da98c647b08b835261ca0ad135-58,1652,Y,tienda-3,61754,50021,"Sun, 16 Jan 2022 00:00:00 GMT"
71b6c3da98c647b08b835261ca0ad135-58,1651,Z,tienda-2,11611,9405,"Sun, 23 Jan 2022 00:00:00 GMT"
71b6c3da98c647b08b835261ca0ad135-58,1650,Z,tienda-2,14225,11523,"Mon, 24 Jan 2022 00:00:00 GMT"
71b6c3da98c647b08b835261ca0ad135-58,1649,Z,tienda-1,13241,10726,"Sat, 29 Jan 2022 00:00:00 GMT"
71b6c3da98c647b08b835261ca0ad135-58,1648,X,tienda-2,100117,81095,"Sat, 15 Jan 2022 00:00:00 GMT"
71b6c3da98c647b08b835261ca0ad135-58,1647,Y,tienda-1,73967,59914,"Sat, 29 Jan 2022 00:00:00 GMT"
